更新时间,#genre#
20250816 05:06,url


RespoTime,whitelist,#genre#
381.68ms,四川卫视,http://110.42.54.199:35455/nptv/sichuan.m3u8
381.70ms,贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111
381.71ms,东方影视,https://migu.188766.xyz/?migutoken=634ad75eb497bfb974bbf176d2365f98&id=%E4%B8%8A%E8%A7%86%E4%B8%9C%E6%96%B9%E5%BD%B1%E8%A7%86&type=yy
381.74ms,CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
381.75ms,CCTV15,http://58.221.214.82:9901/tsfile/live/0015_1.m3u8
381.76ms,CCTV8,http://3501776.xyz:35455/bptv/10000100000000050000000003870838.m3u8
381.77ms,湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8
381.79ms,北京卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.99:11111
381.88ms,四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
381.89ms,湖北卫视,http://3501776.xyz:35455/bptv/10000100000000050000000003873465.m3u8
381.90ms,咪视通-41,http://3501776.xyz:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
381.92ms,远方的客人请你留下来(无原唱),http://em.21dtv.com/songs/60056135.mkv
381.93ms,黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8
381.98ms,海南卫视,http://3501776.xyz:35455/bptv/10000100000000050000000004796877.m3u8
381.98ms,山东教育,http://183.11.239.36:808/hls/72/index.m3u8
382.00ms,咪视通-19,http://13937899.xyz:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
382.00ms,厦门卫视,http://3501776.xyz:35455/bptv/10000100000000050000000003887454.m3u8
382.01ms,广东民生,http://120.77.205.62:8087/rtp/239.77.0.5:5146
382.07ms,我爱那鲁湾,http://em.21dtv.com/songs/60044593.mkv
382.09ms,留乎天安排,http://em.21dtv.com/songs/60065251.mkv
382.09ms,「江苏城市足球联赛」08/16 18:20 苏州队vs泰州队 解说,https://tv-1.iill.top/Migu/X70XIy
382.09ms,澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
382.10ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=b1f130236741614ca1eaccd92217632731b3c3c0d831bbb7a25004e2ed6d8570b8de27efe2abc85d27a26651d421475c7d50ad99aa55c4aaf55222863fd9d0c80e6d6cf7b8ed52ec2e6cebdd95
382.15ms,CCTV16,http://110.42.54.199:35455/nptv/cctv16.m3u8
382.17ms,CCTV11,http://183.11.239.36:808/hls/29/index.m3u8
382.17ms,CCTV8,http://qjrhc.jydjd.top:2911/udp/224.1.100.85:11111
382.22ms,西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
382.23ms,辽宁卫视,http://110.42.54.199:35455/nptv/liaoning.m3u8
382.24ms,CCTV10,http://3501776.xyz:35455/gaoma/cctv10.m3u8
382.27ms,好人一生平安,http://em.21dtv.com/songs/60020148.mkv
382.28ms,CCTV-NEWS,http://183.11.239.36:808/hls/34/index.m3u8
382.30ms,CCTV8,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
382.30ms,CCTV14,http://183.11.239.36:808/hls/32/index.m3u8
382.40ms,津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;wsiphost=local&amp;wsBindIP=1
382.41ms,CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8
382.44ms,4K-1,http://3501776.xyz:35455/itv/3000000010000005180.m3u8?cdn=fastbLive
382.45ms,卡酷少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.146:11111
382.46ms,CCTV风云足球,http://183.11.239.36:808/hls/11/index.m3u8
382.52ms,浙江卫视,http://58.19.43.46:9901/tsfile/live/1037_1.m3u8
382.52ms,广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
382.55ms,湖南卫视,http://58.19.43.46:9901/tsfile/live/1036_1.m3u8
382.59ms,五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-14.m3u8
382.61ms,爱你不放心,http://em.21dtv.com/songs/60089182.mkv
382.66ms,东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
382.70ms,预备,http://em.21dtv.com/songs/60055803.mkv
382.73ms,CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8
382.73ms,CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8
382.76ms,江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
382.77ms,CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
382.78ms,广东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.95:11111
382.84ms,CCTV9,http://58.19.43.46:9901/tsfile/live/1028_1.m3u8
382.86ms,青海卫视,http://58.17.48.228:808/hls/57/index.m3u8
382.86ms,江苏卫视,http://110.42.54.199:35455/nptv/jiangsu.m3u8
382.88ms,CCTV5+,http://110.42.54.199:35455/mgtv/641886773.m3u8
382.92ms,吉林卫视,http://49.87.154.246:85/tsfile/live/0116_1.m3u8?key=txiptv
382.93ms,民视第一,https://tv.iill.top/litv/4gtv-4gtv003
382.93ms,辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
382.94ms,白日烟火,https://alimov2.a.kwimgs.com/upic/2023/10/24/11/BMjAyMzEwMjQxMTMyMzJfMjk4Mjk3ODMxOF8xMTU2NjAxOTE5MjVfMl8z_b_B2690f44d73a94ef073ca12944e22b34d.mp4?tag=1-1706079571-unknown-0-gsezwim9oj-0b2c165154512fc9&clientCacheKey=3xk9jjnavt5rxis_b.mp4&di=75b3b1ea&bp=10000&tt=b&ss=vp
382.94ms,安徽卫视,http://58.17.48.228:808/hls/40/index.m3u8
382.97ms,CCTV2,http://113.57.93.165:9900/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
382.99ms,CCTV3,http://110.42.54.199:35455/mgtv/624878271.m3u8
383.03ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
383.03ms,CCTV5,http://110.42.54.199:35455/mgtv/641886683.m3u8
383.04ms,贵州卫视,http://58.17.48.228:808/hls/56/index.m3u8
383.04ms,深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.40:11111
383.05ms,海南卫视,http://58.17.48.228:808/hls/53/index.m3u8
383.05ms,浙江卫视,http://3501776.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
383.08ms,CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
383.08ms,夜店DJ舞曲任贤齐心太软 确实很好听,https://vd3.bdstatic.com/mda-kfuufcfxynhvrwuw/v1-cae/1080p/mda-kfuufcfxynhvrwuw.mp4
383.11ms,动漫秀场,https://stream1.freetv.fun/116b072fce86ad7fb72e6cb782fc5e85b72e4bae044922c23b702e6aa5a3adb8.m3u8
383.13ms,天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
383.17ms,嘉佳卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.144:11111
383.18ms,广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8
383.20ms,黑龙江卫视,http://58.19.43.46:9901/tsfile/live/1008_1.m3u8
383.24ms,广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.191:11111
383.25ms,南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-7.m3u8
383.25ms,河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.73:11111
383.35ms,甘肃卫视,http://110.42.54.199:35455/nptv/gansu.m3u8
383.36ms,[HD]viutv[geo-blocked],https://stream1.freetv.fun/24011fe722dc3f5e8fc2c34317c9d94ebd36a707dbd89426eb1072fea51f5b25.m3u8
383.38ms,伙伴,http://em.21dtv.com/songs/60022485.mkv
383.40ms,长城,http://em.21dtv.com/songs/60057559.mkv
383.41ms,金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
383.51ms,吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
383.52ms,独角戏,http://em.21dtv.com/songs/60015790.mkv
383.54ms,劲爆体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.130:11111
383.64ms,寰宇新聞「LiTV」,https://tv-1.iill.top/litv/litv-longturn14
383.65ms,浙江卫视,http://113.57.93.165:9900/tsfile/live/0124_1.m3u8
383.66ms,CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
383.68ms,弥渡山歌_上山岗,http://em.21dtv.com/songs/60087463.mkv
383.73ms,CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8
383.75ms,CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.28:11111
383.77ms,天真,http://em.21dtv.com/songs/60042313.mkv
383.80ms,凤凰卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111
383.81ms,咪视通-42,http://13937899.xyz:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
383.81ms,东南卫视,http://183.131.246.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
383.81ms,「全运会羽毛球资格赛」08/16 09:00 冯彦哲、刘雨辰登场亮相 冯彦哲、刘雨辰登场亮相 3号场,https://tv-1.iill.top/Migu/Bl46nX
383.82ms,厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
383.85ms,乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd#http://channellive.leshantv.net/live/ch1.flv
383.85ms,咪视通-37,http://13937899.xyz:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
383.95ms,云南卫视,http://183.131.246.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
383.99ms,强奸秘密女搜查官-小川阿佐美,https://t25.cdn2020.com/video/m3u8/2024/05/18/6f6bfe9c/index.m3u8
384.00ms,湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
384.00ms,ONTV4U (1080p),https://stirr.b-cdn.net/stirr/playlist.m3u8
384.01ms,湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
384.01ms,CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8
384.03ms,安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8
384.06ms,黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
384.07ms,「世运会」10:55 皮艇球第三比赛日女子、男子1/4决赛 皮艇球第三比赛日女子、男子1/4决赛 赛场原声,https://tv-1.iill.top/Migu/IOYcN8
384.14ms,Gainesville Community 12TV (Gainesville FL) (720p),https://lin10.isilive.ca/live/gainesville/live/index.m3u8
384.16ms,内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
384.17ms,CCTV6,http://113.57.93.165:9900/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
384.17ms,新疆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.14:11111
384.20ms,海南卫视,http://183.11.239.36:808/hls/124/index.m3u8
384.22ms,江西都市,http://58.17.48.228:808/hls/18/index.m3u8
384.31ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=408252ae4ee84d4533a52e87dc35e108f3557992d0837a3c98af9093fccdb78373328e743136467868d2125b1fa35c3f4d576327db5e3ec96ec3108e28e950fb462f2dc81da44be8ae43ebe0ce
384.32ms,愈想心肝愈无甘,http://em.21dtv.com/songs/60055881.mkv
384.34ms,湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8
384.35ms,咪视通-34,http://13937899.xyz:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
384.35ms,CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111
384.40ms,「全运会羽毛球资格赛」09:00 梁伟铿、雷兰曦领衔出战 梁伟铿、雷兰曦领衔出战 5号场,https://tv-1.iill.top/Migu/qiNHHe
384.41ms,CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=0889c33c8749b813b28c533d0ceb5e64bdf62396a1f0d2d849b8980a53dc7a8553dda3a862c070fb58ada9d23f299446643d38d44ab5b1506b0ff3a5033bd766ae621fd4e8c886ae46a9905d73
384.43ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
384.43ms,CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
384.44ms,CCTV4,http://112.46.105.20:8009/hls/4/index.m3u8
384.46ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
384.51ms,安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
384.54ms,華視新聞「LiTV」,https://tv-1.iill.top/litv/4gtv-4gtv052
384.57ms,厚脸皮,http://em.21dtv.com/songs/60060751.mkv
384.63ms,CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8
384.63ms,重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8
384.64ms,龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed?
384.64ms,橄榄树,http://em.21dtv.com/songs/60018119.mkv
384.66ms,西藏卫视,http://112.132.10.54:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
384.66ms,CCTV3,http://60.29.124.66:6080/hls/14/index.m3u8
384.68ms,广西卫视,http://110.42.54.199:35455/nptv/guangxi.m3u8
384.68ms,体坛名栏汇,https://mursor.ottiptv.cc/migu/629943305.m3u8?migutoken=a963460ed03edc4dcc8588c81ff0e7bbdacd50fc1b02fc2d437ea1149ff2ccec026951e59594f4a2005c8553745fab13aaa81920ffad8eb4edabf101634d06092ed589c73ac376c3ecb9a09f97
384.69ms,浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
384.69ms,哭得像小孩,http://em.21dtv.com/songs/60067169.mkv
384.71ms,Doctor Who Classic (720p),https://aegis-cloudfront-1.tubi.video/7e9ef0f5-4d13-4083-aa3f-9375e652a4c9/playlist.m3u8
384.74ms,CCTV6,http://60.29.124.66:6080/hls/17/index.m3u8
384.76ms,车载夜店DJ舞曲苏谭谭只要你懂得我的爱,https://vd2.bdstatic.com/mda-kguk1tsxrd39whfs/v1-cae/1080p/mda-kguk1tsxrd39whfs.mp4
384.77ms,CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.26:11111
384.79ms,四川卫视,http://58.17.48.228:808/hls/54/index.m3u8
384.81ms,新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
384.81ms,东方财经,http://qjrhc.jydjd.top:2911/udp/224.1.100.141:11111
384.82ms,上司派我出差然后把我老婆调教成肉便器妓女,https://t25.cdn2020.com/video/m3u8/2024/05/30/7c846604/index.m3u8
384.83ms,Glendale 11 AZ (360p),https://edge-f.swagit.com/live/glendaleaz/live-1-a-1/playlist.m3u8
384.85ms,余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
384.85ms,等久是你的,http://em.21dtv.com/songs/60014946.mkv
384.86ms,[SD]paramount movie channel,https://stream1.freetv.fun/f8c094c073007a655bcbce95b57d395085bc049e719d350446fc2d4efc9c0753.m3u8
384.87ms,你怎么说,http://em.21dtv.com/songs/60032509.mkv
384.90ms,CCTV15,http://112.132.10.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
384.92ms,杭州之声,http://live.xmcdn.com/live/646/64.m3u8
384.94ms,「意大利杯」08/16 02:30 第一轮 莱切 vs 史泰比亚 刘腾,https://tv-1.iill.top/FB/AGmc7U
384.99ms,CCTV17,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8
384.99ms,安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8
385.08ms,「亚冠精英」14:55 2小组赛阶段抽签仪式 2小组赛阶段抽签仪式 涂远,https://tv-1.iill.top/FB/BymgIv
385.12ms,一对一,http://em.21dtv.com/songs/60052891.mkv
385.12ms,山西健康之声,http://live.xmcdn.com/live/2736/64.m3u8
385.13ms,绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
385.16ms,CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111
385.18ms,澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
385.20ms,黑龙江卫视,http://110.42.54.199:35455/nptv/heilongjiang.m3u8
385.21ms,CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8
385.23ms,真的爱你(演唱会),http://em.21dtv.com/songs/60058082.mkv
385.24ms,湖北卫视,http://58.221.214.82:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
385.25ms,宁波交通广播,http://ihzlh.linker.cc/ihzlh/zjnb_ts01_939.m3u8
385.26ms,CCTV4,http://58.19.43.46:9901/tsfile/live/1023_1.m3u8
385.26ms,山西卫视,http://110.42.54.199:35455/nptv/shanxi.m3u8
385.27ms,扯火,http://em.21dtv.com/songs/60092141.mkv
385.27ms,好姑娘(演唱会),http://em.21dtv.com/songs/60020007.mkv
385.28ms,吉林卫视,http://110.42.54.199:35455/nptv/jiling.m3u8
385.33ms,CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.83:11111
385.34ms,海南卫视,http://110.42.54.199:35455/nptv/hainan.m3u8
385.37ms,唐人孙子涵,http://em.21dtv.com/songs/100007646.mkv
385.38ms,贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
385.38ms,广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
385.39ms,大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
385.39ms,文武英杰宣言,http://em.21dtv.com/songs/60072508.mkv
385.40ms,Pulse Documentaries,https://amg01076-amg01076c8-mytvsuper-apac-7918.playouts.now.amagi.tv/playlist/amg01076-lightning-pulse-mytvsuperapac/playlist.m3u8?ads.did=&ads.dnt=0&ads.us_privacy=0&ads.app_domain=&ads.app_name=myTV%20SUPER
385.40ms,「PEL」17:25 2025夏季赛 第五周 第二天 2025夏季赛 第五周 第二天 官方解说,https://tv-1.iill.top/Migu/8bltml
385.41ms,TVBS 歡樂「LiTV」,https://tv-1.iill.top/litv/4gtv-4gtv068
385.42ms,CCTV5,http://183.11.239.36:808/hls/93/index.m3u8
385.43ms,重庆卫视,http://110.42.54.199:35455/nptv/chongqing.m3u8
385.46ms,翡翠台4K,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
385.46ms,汕头综合,http://120.77.205.62:8087/rtp/239.253.43.30:5146
385.47ms,灰色轨迹(演唱会),http://em.21dtv.com/songs/60022041.mkv
385.49ms,广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146
385.49ms,延安综合广播,http://live.xmcdn.com/live/2699/64.m3u8
385.50ms,永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
385.54ms,重庆卫视,http://221.226.51.220:50081/newlive/live/hls/28/live.m3u8
385.54ms,MBC 3 USA (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8
385.54ms,浙江｜兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
385.57ms,重庆卫视,http://58.19.43.46:9901/tsfile/live/1042_1.m3u8
385.63ms,云南卫视,http://110.42.54.199:35455/nptv/yunnan.m3u8
385.64ms,佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146
385.64ms,陕西6套,http://112.46.85.60:8009/hls/23/index.m3u8
385.68ms,昔日舞曲(演唱会),http://em.21dtv.com/songs/60048006.mkv
385.69ms,西安1套,http://112.46.85.60:8009/hls/28/index.m3u8
385.70ms,山东卫视,http://221.226.51.220:50081/newlive/live/hls/34/live.m3u8
385.74ms,东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=09c24b255d931b105b2a0e0e73a2fce2a18eee043d7a80fc7edd3f45e8733a027c9a3344cf85daf80107cb437dc0f0309e092eddf78b6e8fad23169f7600e832abe4c34f59e2db45f1ef90144c
385.74ms,问心无愧最自在,https://alimov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODAwMjdfOTU2MzA3MDg4Xzc2Mjg5MzUzMTM5XzJfMw==_b_Ba66142d3999c91639933cf3ae3b75fae.mp4
385.76ms,TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
385.76ms,CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
385.78ms,CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8
385.78ms,广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
385.84ms,Champaign Government Television (CGTV) (Champaign IL) (720p),https://champaign-cablecast.cablecast.tv/live/stream-2/live.m3u8
385.85ms,CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
385.91ms,黑龙江卫视,http://58.17.48.228:808/hls/43/index.m3u8
385.93ms,CCTV第一剧场,http://58.17.48.228:808/hls/89/index.m3u8
385.93ms,湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
385.95ms,兵团卫视,http://110.80.17.38:9999/tsfile/live/0015_1.m3u8??key=txiptv
385.96ms,三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-4.m3u8
385.96ms,内蒙古卫视,http://110.42.54.199:35455/nptv/neimenggu.m3u8
385.99ms,UALR TV,https://vbfast-c.viebit.com/65ea794b-dd82-41ce-8e98-a9177289a063/playlist.m3u8
386.00ms,甘肃卫视,http://58.17.48.228:808/hls/52/index.m3u8
386.01ms,凤凰资讯,https://live.iill.top/youtube/@phoenixtvhk
386.02ms,CCTV6,http://58.221.214.82:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
386.04ms,CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
386.11ms,东方卫视,http://58.17.48.228:808/hls/34/index.m3u8
386.15ms,CCTV11,http://110.42.54.199:35455/mgtv/667987558.m3u8
386.19ms,午夜迷墙,http://em.21dtv.com/songs/60047729.mkv
386.19ms,CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8
386.20ms,东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
386.21ms,深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
386.23ms,咪视通-13,http://3501776.xyz:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
386.23ms,广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146
386.24ms,湖南-洛阳综合广播,http://live.xmcdn.com/live/491/64.m3u8
386.27ms,陕西1套,http://112.46.85.60:8009/hls/18/index.m3u8
386.30ms,浙江卫视,http://221.226.51.220:50081/newlive/live/hls/27/live.m3u8
386.31ms,CCTV女性时尚,http://58.17.48.228:808/hls/95/index.m3u8
386.36ms,咪视通-45,http://13937899.xyz:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
386.39ms,安徽卫视,http://221.226.51.220:50081/newlive/live/hls/36/live.m3u8
386.40ms,江西卫视,http://125.125.234.156:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
386.43ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
386.43ms,深圳卫视,http://3501776.xyz:35455/bptv/10000100000000050000000003873474.m3u8
386.43ms,云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8
386.46ms,CCTV1,http://58.221.214.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
386.46ms,小草,http://em.21dtv.com/songs/60049502.mkv
386.49ms,江苏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=AKsteK&tk=FgM0vQMejxvG
386.50ms,CCTV12,http://110.42.54.199:35455/mgtv/673168185.m3u8
386.57ms,东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8
386.58ms,广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146
386.63ms,NCM Educational & Kids Channel,https://reflect-npa.cablecast.tv/live-9/live/live.m3u8
386.67ms,龍華卡通「LiTV」,https://tv-1.iill.top/litv/litv-longturn01
386.68ms,重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
386.70ms,NewsWorld,https://amg01076-amg01076c5-mytvsuper-apac-7829.playouts.now.amagi.tv/playlist/amg01076-lightning-newsworld-mytvsuperapac/playlist.m3u8?ads.did=&ads.dnt=0&ads.us_privacy=0&ads.app_domain=&ads.app_name=myTV%20SUPER
386.73ms,无底洞,http://em.21dtv.com/songs/60129057.mkv
386.74ms,山西卫视,http://58.221.214.82:9901/tsfile/live/0017_1.m3u8
386.79ms,贵州卫视,http://58.221.214.82:9901/tsfile/live/0120_1.m3u8
386.81ms,CCTVNEWS,http://58.19.43.46:9901/tsfile/live/1002_1.m3u8
386.82ms,故事里的故事,http://em.21dtv.com/songs/60019040.mkv
386.82ms,辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
386.87ms,真心真意过一生,http://em.21dtv.com/songs/60058274.mkv
386.88ms,泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
386.89ms,大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
386.89ms,江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8
386.91ms,东北热剧,http://111.43.126.240:9003/hls/78/index.m3u8
386.93ms,西安新闻,http://112.46.105.20:8009/hls/28/index.m3u8
386.93ms,Apple Valley Channel 180,https://reflect-applevalley.cablecast.tv/live-3/live/live.m3u8
386.95ms,凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass
386.95ms,踏红尘,http://em.21dtv.com/songs/60087488.mkv
386.96ms,农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
386.99ms,贵州卫视,http://58.221.214.82:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
386.99ms,MovieSphere by Lionsgate,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/645e7828e1979c00087b75b4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a02e5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6ee42393-c7a0-4d1d-82c7-0121c35ec03e
387.00ms,商丘交通广播,http://live.xmcdn.com/live/1261/64.m3u8
387.02ms,宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
387.02ms,吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
387.05ms,经典动画大集合,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hQ9xng&tk=FgM0vQMejxvG
387.05ms,CCTV2,http://112.132.10.54:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
387.07ms,湖北卫视,http://110.42.54.199:35455/mgtv/738906825.m3u8
387.10ms,江苏影视,http://58.221.214.82:9901/tsfile/live/0007_2.m3u8
387.10ms,老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
387.13ms,北京卫视,http://58.221.214.82:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
387.13ms,北京卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8
